Groep;Biotaxon.naam;Biotaxon.naam_bron;KRWwatertype.code;Categorie;
Hydrofyten;Nitella flexilis;Nitella flexilis;M4;3;
Hydrofyten;Nitella flexilis;Nitella flexilis;M6a;2;
Hydrofyten;Nitella flexilis;Nitella flexilis;M6b;2;
Hydrofyten;Nitella flexilis;Nitella flexilis;M7a;2;
Hydrofyten;Nitella flexilis;Nitella flexilis;M7b;2;
Hydrofyten;Nitella flexilis;Nitella flexilis;M8;2;
Hydrofyten;Nitella hyalina;Nitella hyalina;M10;1;
Hydrofyten;Nitella hyalina;Nitella hyalina;M8;1;
Hydrofyten;Nitella mucronata;Nitella mucronata;M10;1;
Hydrofyten;Nitella mucronata;Nitella mucronata;M8;1;
Hydrofyten;Nitella opaca;Nitella opaca;M10;1;
Hydrofyten;Nitella opaca;Nitella opaca;M1a;1;
Hydrofyten;Nitella opaca;Nitella opaca;M1b;1;
Hydrofyten;Nitella opaca;Nitella opaca;M2;1;
Hydrofyten;Nitella opaca;Nitella opaca;M3;1;
Hydrofyten;Nitella opaca;Nitella opaca;M4;1;
Hydrofyten;Nitella opaca;Nitella opaca;M6a;1;
Hydrofyten;Nitella opaca;Nitella opaca;M6b;1;
Hydrofyten;Nitella opaca;Nitella opaca;M7a;1;
Hydrofyten;Nitella opaca;Nitella opaca;M7b;1;
Hydrofyten;Nitella opaca;Nitella opaca;M8;1;
Hydrofyten;Nitella translucens;Nitella translucens;M2;1;
Hydrofyten;Nitella translucens;Nitella translucens;M4;1;
Hydrofyten;Nitellopsis obtusa;Nitellopsis obtusa;M10;1;
Hydrofyten;Nitellopsis obtusa;Nitellopsis obtusa;M8;1;
Hydrofyten;Nuphar lutea;Nuphar lutea;M10;3;
Hydrofyten;Nuphar lutea;Nuphar lutea;M1a;3;
Hydrofyten;Nuphar lutea;Nuphar lutea;M1b;3;
Hydrofyten;Nuphar lutea;Nuphar lutea;M3;3;
Hydrofyten;Nuphar lutea;Nuphar lutea;M6a;3;
Hydrofyten;Nuphar lutea;Nuphar lutea;M6b;3;
Hydrofyten;Nuphar lutea;Nuphar lutea;M7a;3;
Hydrofyten;Nuphar lutea;Nuphar lutea;M7b;3;
Hydrofyten;Nuphar lutea;Nuphar lutea;M8;3;
Hydrofyten;Nymphaea alba;Nymphaea alba;M10;3;
Hydrofyten;Nymphaea alba;Nymphaea alba;M1a;2;
Hydrofyten;Nymphaea alba;Nymphaea alba;M1b;2;
Hydrofyten;Nymphaea alba;Nymphaea alba;M3;2;
Hydrofyten;Nymphaea alba;Nymphaea alba;M6a;2;
Hydrofyten;Nymphaea alba;Nymphaea alba;M6b;2;
Hydrofyten;Nymphaea alba;Nymphaea alba;M7a;2;
Hydrofyten;Nymphaea alba;Nymphaea alba;M7b;2;
Hydrofyten;Nymphaea alba;Nymphaea alba;M8;3;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M10;2;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M1a;2;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M1b;2;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M3;2;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M6a;2;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M6b;2;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M7a;2;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M7b;2;
Hydrofyten;Nymphoides peltata;Nymphoides peltata;M8;2;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M10;4;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M1a;4;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M1b;4;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M3;4;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M6a;4;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M6b;4;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M7a;4;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M7b;4;
Hydrofyten;Persicaria amphibia;Persicaria amphibia;M8;4;
Hydrofyten;Pilularia globulifera;Pilularia globulifera;M2;2;
Hydrofyten;Pilularia globulifera;Pilularia globulifera;M4;2;
Hydrofyten;Pilularia globulifera;Pilularia globulifera;M9;1;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M10;2;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M1a;1;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M1b;1;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M3;1;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M6a;1;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M6b;1;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M7a;1;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M7b;1;
Hydrofyten;Potamogeton acutifolius;Potamogeton acutifolius;M8;2;
Hydrofyten;Potamogeton alpinus;Potamogeton alpinus;M2;2;
Hydrofyten;Potamogeton alpinus;Potamogeton alpinus;M4;2;
Hydrofyten;Potamogeton berchtoldii;Potamogeton berchtoldii;M1a;1;
Hydrofyten;Potamogeton berchtoldii;Potamogeton berchtoldii;M1b;1;
Hydrofyten;Potamogeton berchtoldii;Potamogeton berchtoldii;M3;1;
Hydrofyten;Potamogeton berchtoldii;Potamogeton berchtoldii;M6a;1;
Hydrofyten;Potamogeton berchtoldii;Potamogeton berchtoldii;M6b;1;
Hydrofyten;Potamogeton berchtoldii;Potamogeton berchtoldii;M7a;1;
Hydrofyten;Potamogeton berchtoldii;Potamogeton berchtoldii;M7b;1;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M10;2;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M1a;3;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M1b;3;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M3;3;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M6a;3;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M6b;3;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M7a;3;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M7b;3;
Hydrofyten;Potamogeton compressus;Potamogeton compressus;M8;2;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M10;3;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M1a;3;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M1b;3;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M2;4;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M3;3;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M4;4;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M6a;3;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M6b;3;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M7a;3;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M7b;3;
Hydrofyten;Potamogeton crispus;Potamogeton crispus;M8;3;
Hydrofyten;Potamogeton gramineus;Potamogeton gramineus;M2;1;
Hydrofyten;Potamogeton gramineus;Potamogeton gramineus;M4;1;
Hydrofyten;Potamogeton gramineus;Potamogeton gramineus;M9;1;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M10;1;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M1a;2;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M1b;2;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M2;4;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M3;2;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M4;4;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M6a;2;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M6b;2;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M7a;2;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M7b;2;
Hydrofyten;Potamogeton lucens;Potamogeton lucens;M8;1;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M10;2;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M1a;2;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M1b;2;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M3;2;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M6a;2;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M6b;2;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M7a;2;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M7b;2;
Hydrofyten;Potamogeton mucronatus;Potamogeton mucronatus;M8;2;
Hydrofyten;Potamogeton natans;Potamogeton natans;M10;1;
Hydrofyten;Potamogeton natans;Potamogeton natans;M1a;3;
Hydrofyten;Potamogeton natans;Potamogeton natans;M1b;3;
Hydrofyten;Potamogeton natans;Potamogeton natans;M2;4;
Hydrofyten;Potamogeton natans;Potamogeton natans;M3;3;
Hydrofyten;Potamogeton natans;Potamogeton natans;M4;4;
Hydrofyten;Potamogeton natans;Potamogeton natans;M6a;3;
Hydrofyten;Potamogeton natans;Potamogeton natans;M6b;3;
Hydrofyten;Potamogeton natans;Potamogeton natans;M7a;3;
Hydrofyten;Potamogeton natans;Potamogeton natans;M7b;3;
Hydrofyten;Potamogeton natans;Potamogeton natans;M8;1;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M10;3;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M1a;3;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M1b;3;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M3;3;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M6a;3;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M6b;3;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M7a;3;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M7b;3;
Hydrofyten;Potamogeton nodosus;Potamogeton nodosus;M8;3;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M10;1;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M1a;1;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M1b;1;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M3;1;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M6a;1;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M6b;1;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M7a;1;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M7b;1;
Hydrofyten;Potamogeton obtusifolius;Potamogeton obtusifolius;M8;1;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M10;4;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M1a;4;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M1b;4;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M3;4;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M6a;4;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M6b;4;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M7a;4;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M7b;4;
Hydrofyten;Potamogeton pectinatus;Potamogeton pectinatus;M8;4;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M10;1;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M1a;2;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M1b;2;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M3;2;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M6a;2;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M6b;2;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M7a;2;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M7b;2;
Hydrofyten;Potamogeton perfoliatus;Potamogeton perfoliatus;M8;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M10;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M1a;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M1b;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M2;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M3;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M4;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M6a;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M6b;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M7a;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M7b;1;
Hydrofyten;Potamogeton polygonifolius;Potamogeton polygonifolius;M8;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M10;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M1a;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M1b;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M3;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M6a;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M6b;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M7a;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M7b;1;
Hydrofyten;Potamogeton praelongus;Potamogeton praelongus;M8;1;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M10;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M1a;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M1b;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M2;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M3;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M4;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M6a;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M6b;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M7a;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M7b;4;
Hydrofyten;Potamogeton pusillus;Potamogeton pusillus;M8;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M10;3;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M1a;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M1b;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M2;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M3;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M4;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M6a;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M6b;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M7a;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M7b;4;
Hydrofyten;Potamogeton trichoides;Potamogeton trichoides;M8;3;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M1a;2;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M1b;2;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M2;3;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M3;2;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M4;3;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M6a;2;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M6b;2;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M7a;2;
Hydrofyten;Ranunculus aquatilis;Ranunculus aquatilis;M7b;2;
Hydrofyten;Ranunculus baudotii;Ranunculus baudotii;M1a;1;
Hydrofyten;Ranunculus baudotii;Ranunculus baudotii;M1b;1;
Hydrofyten;Ranunculus baudotii;Ranunculus baudotii;M3;1;
Hydrofyten;Ranunculus baudotii;Ranunculus baudotii;M6a;1;
Hydrofyten;Ranunculus baudotii;Ranunculus baudotii;M6b;1;
Hydrofyten;Ranunculus baudotii;Ranunculus baudotii;M7a;1;
Hydrofyten;Ranunculus baudotii;Ranunculus baudotii;M7b;1;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M10;2;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M1a;2;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M1b;2;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M3;2;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M6a;2;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M6b;2;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M7a;2;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M7b;2;
Hydrofyten;Ranunculus circinatus;Ranunculus circinatus;M8;2;
Hydrofyten;Ranunculus hederaceus;Ranunculus hederaceus;M2;2;
Hydrofyten;Ranunculus hederaceus;Ranunculus hederaceus;M4;2;
Hydrofyten;Ranunculus ololeucos;Ranunculus ololeucos;M2;1;
Hydrofyten;Ranunculus ololeucos;Ranunculus ololeucos;M4;1;
Hydrofyten;Ranunculus ololeucos;Ranunculus ololeucos;M9;1;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M1a;2;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M1b;2;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M2;4;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M3;2;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M4;4;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M6a;2;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M6b;2;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M7a;2;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M7b;2;
Hydrofyten;Ranunculus peltatus;Ranunculus peltatus;M9;4;
Hydrofyten;Riccia fluitans;Riccia fluitans;M10;4;
Hydrofyten;Riccia fluitans;Riccia fluitans;M1a;2;
Hydrofyten;Riccia fluitans;Riccia fluitans;M1b;2;
Hydrofyten;Riccia fluitans;Riccia fluitans;M3;2;
Hydrofyten;Riccia fluitans;Riccia fluitans;M6a;2;
Hydrofyten;Riccia fluitans;Riccia fluitans;M6b;2;
Hydrofyten;Riccia fluitans;Riccia fluitans;M7a;2;
Hydrofyten;Riccia fluitans;Riccia fluitans;M7b;2;
Hydrofyten;Riccia fluitans;Riccia fluitans;M8;4;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M10;2;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M1a;1;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M1b;1;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M2;2;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M3;1;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M4;2;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M6a;1;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M6b;1;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M7a;1;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M7b;1;
Hydrofyten;Ricciocarpos natans;Ricciocarpos natans;M8;2;
Hydrofyten;Sparganium angustifolium;Sparganium angustifolium;M2;1;
Hydrofyten;Sparganium angustifolium;Sparganium angustifolium;M4;1;
Hydrofyten;Sparganium natans;Sparganium natans;M2;1;
Hydrofyten;Sparganium natans;Sparganium natans;M4;1;
Hydrofyten;Sparganium natans;Sparganium natans;M9;1;
Hydrofyten;Sphagnum cuspidatum;Sphagnum cuspidatum;M9;2;
Hydrofyten;Sphagnum denticulatum;Sphagnum denticulatum;M9;3;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M10;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M1a;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M1b;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M2;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M3;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M4;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M6a;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M6b;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M7a;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M7b;5;
Hydrofyten;Spirodela polyrhiza;Spirodela polyrhiza;M8;5;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M10;3;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M1a;3;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M1b;3;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M3;3;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M6a;3;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M6b;3;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M7a;3;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M7b;3;
Hydrofyten;Stratiotes aloides;Stratiotes aloides;M8;3;
Hydrofyten;Tolypella;Tolypella;M1a;1;
Hydrofyten;Tolypella;Tolypella;M1b;1;
Hydrofyten;Tolypella;Tolypella;M3;1;
Hydrofyten;Tolypella;Tolypella;M6a;1;
Hydrofyten;Tolypella;Tolypella;M6b;1;
Hydrofyten;Tolypella;Tolypella;M7a;1;
Hydrofyten;Tolypella;Tolypella;M7b;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M10;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M1a;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M1b;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M3;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M6a;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M6b;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M7a;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M7b;1;
Hydrofyten;Tolypella intricata;Tolypella intricata;M8;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M10;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M1a;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M1b;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M3;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M6a;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M6b;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M7a;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M7b;1;
Hydrofyten;Tolypella prolifera;Tolypella prolifera;M8;1;
Hydrofyten;Utricularia intermedia;Utricularia intermedia;M2;1;
Hydrofyten;Utricularia intermedia;Utricularia intermedia;M4;1;
Hydrofyten;Utricularia intermedia;Utricularia intermedia;M9;1;
Hydrofyten;Utricularia minor;Utricularia minor;M2;1;
Hydrofyten;Utricularia minor;Utricularia minor;M4;1;
Hydrofyten;Utricularia minor;Utricularia minor;M9;1;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M10;2;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M1a;2;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M1b;2;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M3;2;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M6a;2;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M6b;2;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M7a;2;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M7b;2;
Hydrofyten;Utricularia vulgaris;Utricularia vulgaris;M8;2;
Hydrofyten;Vaucheria;Vaucheria;M10;2;
Hydrofyten;Vaucheria;Vaucheria;M1a;4;
Hydrofyten;Vaucheria;Vaucheria;M1b;4;
Hydrofyten;Vaucheria;Vaucheria;M3;4;
Hydrofyten;Vaucheria;Vaucheria;M6a;4;
Hydrofyten;Vaucheria;Vaucheria;M6b;4;
Hydrofyten;Vaucheria;Vaucheria;M7a;4;
Hydrofyten;Vaucheria;Vaucheria;M7b;4;
Hydrofyten;Vaucheria;Vaucheria;M8;2;
Hydrofyten;Wolffia;Wolffia;M10;5;
Hydrofyten;Wolffia;Wolffia;M1a;4;
Hydrofyten;Wolffia;Wolffia;M1b;4;
Hydrofyten;Wolffia;Wolffia;M3;4;
Hydrofyten;Wolffia;Wolffia;M6a;4;
Hydrofyten;Wolffia;Wolffia;M6b;4;
Hydrofyten;Wolffia;Wolffia;M7a;4;
Hydrofyten;Wolffia;Wolffia;M7b;4;
Hydrofyten;Wolffia;Wolffia;M8;5;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M10;4;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M1a;4;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M1b;4;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M3;4;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M6a;4;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M6b;4;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M7a;4;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M7b;4;
Hydrofyten;Zannichellia palustris [1];Zannichellia palustris [1];M8;4;
Helofyten;Acorus calamus;Acorus calamus;M10;5;
Helofyten;Acorus calamus;Acorus calamus;M1a;4;
Helofyten;Acorus calamus;Acorus calamus;M3;4;
Helofyten;Acorus calamus;Acorus calamus;M6a;4;
Helofyten;Acorus calamus;Acorus calamus;M6b;4;
Helofyten;Acorus calamus;Acorus calamus;M7a;4;
Helofyten;Acorus calamus;Acorus calamus;M7b;4;
Helofyten;Acorus calamus;Acorus calamus;M8;5;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M10;4;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M1a;3;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M1b;2;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M3;3;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M6a;3;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M6b;3;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M7a;3;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M7b;3;
Helofyten;Agrostis stolonifera;Agrostis stolonifera;M8;4;
Helofyten;Alisma lanceolatum;Alisma lanceolatum;M10;3;
Helofyten;Alisma lanceolatum;Alisma lanceolatum;M1a;3;
Helofyten;Alisma lanceolatum;Alisma lanceolatum;M3;3;
Helofyten;Alisma lanceolatum;Alisma lanceolatum;M6a;3;
Helofyten;Alisma lanceolatum;Alisma lanceolatum;M6b;3;
Helofyten;Alisma lanceolatum;Alisma lanceolatum;M7a;3;
Helofyten;Alisma lanceolatum;Alisma lanceolatum;M7b;3;
Helofyten;Alisma lanceolatum;Alisma lanceolatum;M8;3;
Helofyten;Alisma plantago-aquatica;Alisma plantago-aquatica;M10;4;
Helofyten;Alisma plantago-aquatica;Alisma plantago-aquatica;M1a;3;
Helofyten;Alisma plantago-aquatica;Alisma plantago-aquatica;M1b;4;
